layer,feature_id,closed,seq,lon,lat
road,w125879898_0,0,0,123.4755913,41.7482827
road,w125879898_0,0,1,123.4755900,41.7482146
road,w125879898_0,0,2,123.4755702,41.7429658
road,w125879898_0,0,3,123.4755491,41.7383975
road,w125879898_0,0,4,123.4755836,41.7382603
road,w125879898_0,0,5,123.4755954,41.7382136
road,w125879898_0,0,6,123.4756549,41.7380157
road,w125879898_0,0,7,123.4769403,41.7342135
road,w125879900_0,0,0,123.4606422,41.7482987
road,w125879900_0,0,1,123.4606455,41.7482002
road,w125879900_0,0,2,123.4606432,41.7465116
road,w125879900_0,0,3,123.4606347,41.7448389
road,w125879900_0,0,4,123.4606421,41.7431380
footway,w128860310_0,0,0,123.4464806,41.7459462
footway,w128860310_0,0,1,123.4464177,41.7460207
footway,w128860310_0,0,2,123.4463337,41.7461063
footway,w128860310_0,0,3,123.4462382,41.7462037
footway,w128860310_0,0,4,123.4460880,41.7464439
road,w136823642_0,0,0,123.4528459,41.7474958
road,w136823642_0,0,1,123.4531087,41.7473117
road,w136823642_0,0,2,123.4535057,41.7469595
road,w136823642_0,0,3,123.4536774,41.7467833
road,w136823642_0,0,4,123.4538758,41.7464712
road,w136823642_0,0,5,123.4540153,41.7461310
road,w136823642_0,0,6,123.4540690,41.7458428
road,w136823642_0,0,7,123.4540797,41.7456889
road,w136823642_0,0,8,123.4541507,41.7446640
road,w136823642_0,0,9,123.4541884,41.7431403
road,w136823642_0,0,10,123.4542047,41.7430565
road,w136823642_0,0,11,123.4542142,41.7430131
road,w136823642_0,0,12,123.4542094,41.7429630
road,w136823642_0,0,13,123.4542242,41.7413467
road,w136823642_0,0,14,123.4542347,41.7412851
road,w136823642_0,0,15,123.4542529,41.7412609
road,w136823642_0,0,16,123.4542250,41.7412134
road,w136823642_0,0,17,123.4542262,41.7411700
road,w136823642_0,0,18,123.4542287,41.7410767
road,w136823642_0,0,19,123.4542942,41.7390298
road,w136823642_0,0,20,123.4543818,41.7370404
road,w136823642_0,0,21,123.4544078,41.7364417
road,w136823642_0,0,22,123.4544385,41.7362214
road,w136823642_0,0,23,123.4544470,41.7360960
road,w136823642_0,0,24,123.4544517,41.7360265
road,w136823642_0,0,25,123.4544641,41.7359363
road,w136823642_0,0,26,123.4544842,41.7357895
road,w136823642_0,0,27,123.4544985,41.7356849
road,w136823642_0,0,28,123.4545205,41.7356336
road,w136823642_0,0,29,123.4546571,41.7353144
road,w136823642_0,0,30,123.4553970,41.7337914
road,w136823642_0,0,31,123.4554904,41.7335316
road,w136823642_0,0,32,123.4560737,41.7306711
road,w136823642_0,0,33,123.4561818,41.7297541
road,w136823642_0,0,34,123.4560931,41.7280148
road,w136823642_0,0,35,123.4561373,41.7272699
road,w136823642_0,0,36,123.4562583,41.7264730
road,w136823642_0,0,37,123.4565005,41.7259305
road,w136823642_0,0,38,123.4582785,41.7230227
road,w136823642_0,0,39,123.4588893,41.7220465
road,w139085770_0,0,0,123.4427787,41.7596453
road,w139085770_0,0,1,123.4426229,41.7595297
road,w139085770_0,0,2,123.4417095,41.7588519
road,w139085770_0,0,3,123.4410226,41.7583111
road,w139085770_0,0,4,123.4402584,41.7577094
road,w139085770_0,0,5,123.4395557,41.7571912
road,w139085770_0,0,6,123.4391239,41.7568231
road,w139085770_0,0,7,123.4388613,41.7565714
road,w139085770_0,0,8,123.4385955,41.7563168
road,w139085770_0,0,9,123.4377023,41.7553844
road,w139085770_0,0,10,123.4372004,41.7547892
road,w139085771_0,0,0,123.4424904,41.7547858
road,w139085771_0,0,1,123.4422153,41.7552702
road,w139085771_0,0,2,123.4421510,41.7556359
road,w139085771_0,0,3,123.4421913,41.7571420
road,w139085771_0,0,4,123.4422243,41.7575768
road,w139085771_0,0,5,123.4422645,41.7577664
road,w139085771_0,0,6,123.4423674,41.7581752
road,w139085771_0,0,7,123.4424649,41.7585867
road,w139085771_0,0,8,123.4425316,41.7588004
road,w139085771_0,0,9,123.4427077,41.7594024
road,w139085771_0,0,10,123.4427787,41.7596453
road,w139085771_0,0,11,123.4428065,41.7597603
road,w139085771_0,0,12,123.4431465,41.7607430
road,w139085771_0,0,13,123.4432142,41.7609387
road,w139085771_0,0,14,123.4434797,41.7619068
road,w139085771_0,0,15,123.4435146,41.7619951
road,w139085771_0,0,16,123.4438955,41.7629574
road,w139085771_0,0,17,123.4441191,41.7634012
road,w139085771_0,0,18,123.4442308,41.7636457
road,w139085771_0,0,19,123.4445108,41.7641571
road,w139085771_0,0,20,123.4445477,41.7642246
road,w139085771_0,0,21,123.4450910,41.7649882
road,w139085771_0,0,22,123.4452742,41.7652562
road,w139085771_0,0,23,123.4458428,41.7661844
road,w139085771_0,0,24,123.4464302,41.7671347
road,w139085771_0,0,25,123.4470517,41.7681196
road,w139085771_0,0,26,123.4470937,41.7683726
road,w139085771_0,0,27,123.4471004,41.7684369
road,w139085771_0,0,28,123.4471072,41.7685230
road,w139085771_0,0,29,123.4471069,41.7685809
road,w189210273_0,0,0,123.4659778,41.7679255
road,w189210273_0,0,1,123.4658943,41.7666827
road,w189210273_0,0,2,123.4658849,41.7665415
road,w189210273_0,0,3,123.4658439,41.7650613
road,w189210273_0,0,4,123.4659586,41.7633397
road,w189210273_0,0,5,123.4662967,41.7613329
road,w189210273_0,0,6,123.4663127,41.7612431
road,w189210281_0,0,0,123.4660717,41.7551706
road,w189210281_0,0,1,123.4659862,41.7536317
road,w189210281_0,0,2,123.4656614,41.7468752
road,w189210284_0,0,0,123.4709997,41.7578135
road,w189210284_0,0,1,123.4712029,41.7578123
road,w189210284_0,0,2,123.4773415,41.7578537
road,w189210284_0,0,3,123.4775729,41.7578696
road,w189210284_0,0,4,123.4804818,41.7578861
road,w189210284_0,0,5,123.4813059,41.7579564
road,w189210284_0,0,6,123.4843704,41.7583168
road,w189210284_0,0,7,123.4856490,41.7585186
road,w189210284_0,0,8,123.4864669,41.7585593
road,w189210284_0,0,9,123.4878580,41.7585753
road,w189210284_0,0,10,123.4891486,41.7587796
road,w189210287_0,0,0,123.4662513,41.7585113
road,w189210287_0,0,1,123.4662021,41.7578259
road,w189210287_0,0,2,123.4661985,41.7576017
road,w189210287_0,0,3,123.4661626,41.7566933
road,w189210287_0,0,4,123.4660717,41.7551706
road,w206970253_0,0,0,123.4186835,41.7559326
road,w206970253_0,0,1,123.4191339,41.7554436
road,w206970253_0,0,2,123.4200386,41.7543500
road,w206970253_0,0,3,123.4204016,41.7539556
road,w206970253_0,0,4,123.4207022,41.7536166
road,w206970253_0,0,5,123.4209877,41.7533288
road,w206970253_0,0,6,123.4212278,41.7531216
road,w206970253_0,0,7,123.4215167,41.7528925
road,w206970253_0,0,8,123.4217618,41.7527211
road,w206970253_0,0,9,123.4220486,41.7525326
road,w206970253_0,0,10,123.4229549,41.7520579
road,w206970253_0,0,11,123.4240315,41.7515949
road,w206970253_0,0,12,123.4243009,41.7515011
road,w206970253_0,0,13,123.4245905,41.7514123
road,w206970253_0,0,14,123.4248986,41.7513196
road,w206970253_0,0,15,123.4252052,41.7512549
road,w206970253_0,0,16,123.4265437,41.7509958
road,w206970253_0,0,17,123.4269852,41.7509299
road,w206970253_0,0,18,123.4284296,41.7508089
road,w206970253_0,0,19,123.4291079,41.7507869
road,w206970253_0,0,20,123.4295550,41.7507916
road,w206970253_0,0,21,123.4301495,41.7508238
road,w206970253_0,0,22,123.4305797,41.7508648
road,w206970253_0,0,23,123.4311078,41.7509664
road,w206970253_0,0,24,123.4323693,41.7512527
road,w206970253_0,0,25,123.4343528,41.7518911
road,w206970253_0,0,26,123.4358457,41.7523888
road,w206970253_0,0,27,123.4381648,41.7532473
road,w206970253_0,0,28,123.4391497,41.7536291
road,w206970253_0,0,29,123.4415086,41.7547520
footway,w229775783_0,0,0,123.4484507,41.7475887
footway,w229775783_0,0,1,123.4484171,41.7478010
footway,w229775783_0,0,2,123.4482883,41.7480611
footway,w229775783_0,0,3,123.4481489,41.7481492
footway,w229775783_0,0,4,123.4482669,41.7483493
footway,w229775783_0,0,5,123.4483152,41.7485454
footway,w229775783_0,0,6,123.4483152,41.7486975
footway,w229775783_0,0,7,123.4484225,41.7487135
footway,w229775783_0,0,8,123.4498708,41.7490016
footway,w229775783_0,0,9,123.4503858,41.7491697
footway,w229775783_0,0,10,123.4512334,41.7493378
footway,w229775783_0,0,11,123.4521936,41.7494819
footway,w229775783_0,0,12,123.4533202,41.7497140
footway,w229775783_0,0,13,123.4536903,41.7498581
footway,w229775783_0,0,14,123.4538459,41.7498941
footway,w229775783_0,0,15,123.4538888,41.7498261
footway,w229775783_0,0,16,123.4539049,41.7497541
footway,w229775783_0,0,17,123.4539693,41.7496780
footway,w229775783_0,0,18,123.4538620,41.7494859
footway,w229775783_0,0,19,123.4539585,41.7494499
footway,w229775783_0,0,20,123.4541141,41.7495659
footway,w229775783_0,0,21,123.4544252,41.7494219
footway,w229775783_0,0,22,123.4549939,41.7493458
footway,w229775783_0,0,23,123.4557234,41.7493538
footway,w229775783_0,0,24,123.4564101,41.7494739
footway,w229775783_0,0,25,123.4564047,41.7496380
footway,w229775783_0,0,26,123.4565066,41.7497020
footway,w229775783_0,0,27,123.4566944,41.7496580
footway,w229775783_0,0,28,123.4570216,41.7496340
footway,w229775783_0,0,29,123.4572737,41.7496140
footway,w229775783_0,0,30,123.4580891,41.7496180
footway,w229775786_0,0,0,123.4564047,41.7496380
footway,w229775786_0,0,1,123.4560667,41.7497701
footway,w229775787_0,0,0,123.4580891,41.7496180
footway,w229775787_0,0,1,123.4581106,41.7495299
footway,w229775787_0,0,2,123.4584646,41.7493538
footway,w229775787_0,0,3,123.4585827,41.7493538
footway,w229775787_0,0,4,123.4590923,41.7492258
footway,w229775787_0,0,5,123.4592371,41.7492178
footway,w229775787_0,0,6,123.4594356,41.7492658
footway,w229775787_0,0,7,123.4599828,41.7493818
footway,w229775787_0,0,8,123.4603583,41.7494619
footway,w229775787_0,0,9,123.4614204,41.7493738
footway,w229775787_0,0,10,123.4616136,41.7493378
footway,w229775787_0,0,11,123.4619193,41.7493418
footway,w229775787_0,0,12,123.4621929,41.7492658
footway,w229775787_0,0,13,123.4624236,41.7492258
footway,w229775787_0,0,14,123.4630137,41.7492978
footway,w229775787_0,0,15,123.4631049,41.7492498
footway,w229775787_0,0,16,123.4643601,41.7491537
footway,w229775787_0,0,17,123.4652453,41.7490176
footway,w229775787_0,0,18,123.4653096,41.7489936
footway,w229775787_0,0,19,123.4658407,41.7489776
footway,w229775787_0,0,20,123.4660446,41.7490537
footway,w229775787_0,0,21,123.4662377,41.7490617
footway,w229775787_0,0,22,123.4667580,41.7490737
footway,w229775787_0,0,23,123.4674769,41.7491617
footway,w229775787_0,0,24,123.4677558,41.7491697
footway,w229775787_0,0,25,123.4681850,41.7491377
footway,w229775787_0,0,26,123.4687000,41.7489736
footway,w229775787_0,0,27,123.4693437,41.7489896
footway,w229775787_0,0,28,123.4697889,41.7490937
footway,w229775787_0,0,29,123.4699445,41.7490857
footway,w229775787_0,0,30,123.4704809,41.7488896
footway,w229775787_0,0,31,123.4709047,41.7489256
footway,w229775787_0,0,32,123.4712320,41.7490337
footway,w229775787_0,0,33,123.4714197,41.7490216
footway,w229775787_0,0,34,123.4716557,41.7489656
footway,w229775787_0,0,35,123.4720366,41.7489416
footway,w229775787_0,0,36,123.4728413,41.7489456
footway,w229775787_0,0,37,123.4732865,41.7489016
footway,w229775787_0,0,38,123.4738176,41.7487735
footway,w229775787_0,0,39,123.4743916,41.7487495
footway,w229775787_0,0,40,123.4759580,41.7487775
footway,w229775787_0,0,41,123.4761726,41.7488095
footway,w229775787_0,0,42,123.4781467,41.7492458
footway,w229775787_0,0,43,123.4784417,41.7493098
footway,w229775787_0,0,44,123.4787314,41.7493178
footway,w229775787_0,0,45,123.4792518,41.7492057
footway,w229775787_0,0,46,123.4795093,41.7491017
footway,w229775787_0,0,47,123.4800350,41.7490216
footway,w229775787_0,0,48,123.4807162,41.7489696
footway,w229775787_0,0,49,123.4811830,41.7490617
footway,w229775787_0,0,50,123.4814565,41.7491697
footway,w229775787_0,0,51,123.4823041,41.7492258
footway,w229775787_0,0,52,123.4832590,41.7493818
footway,w229775787_0,0,53,123.4840154,41.7493658
footway,w229775787_0,0,54,123.4850936,41.7493018
footway,w229775787_0,0,55,123.4854906,41.7493298
footway,w229775787_0,0,56,123.4860753,41.7495059
footway,w229775787_0,0,57,123.4864723,41.7495059
footway,w229775787_0,0,58,123.4869175,41.7495980
footway,w229775787_0,0,59,123.4874754,41.7496500
footway,w229775787_0,0,60,123.4876042,41.7496900
footway,w229775787_0,0,61,123.4878026,41.7497981
footway,w229775787_0,0,62,123.4883015,41.7501543
footway,w229775787_0,0,63,123.4885000,41.7503304
footway,w229775787_0,0,64,123.4889023,41.7505625
footway,w229775787_0,0,65,123.4892779,41.7506585
footway,w229775787_0,0,66,123.4895514,41.7506785
footway,w229775787_0,0,67,123.4902971,41.7506345
footway,w229775787_0,0,68,123.4904849,41.7506225
footway,w229775787_0,0,69,123.4918705,41.7507198
park,w229775789_0,1,0,123.5065219,41.7544009
park,w229775789_0,1,1,123.4968767,41.7511273
park,w229775789_0,1,2,123.4932933,41.7498466
park,w229775789_0,1,3,123.4923169,41.7495905
park,w229775789_0,1,4,123.4890125,41.7488781
park,w229775789_0,1,5,123.4875855,41.7486619
park,w229775789_0,1,6,123.4860191,41.7485339
park,w229775789_0,1,7,123.4846565,41.7484538
park,w229775789_0,1,8,123.4843776,41.7484778
park,w229775789_0,1,9,123.4841416,41.7484378
park,w229775789_0,1,10,123.4813842,41.7484378
park,w229775789_0,1,11,123.4811482,41.7484538
park,w229775789_0,1,12,123.4809444,41.7484298
park,w229775789_0,1,13,123.4707627,41.7484218
park,w229775789_0,1,14,123.4706554,41.7484458
park,w229775789_0,1,15,123.4704730,41.7484538
park,w229775789_0,1,16,123.4703550,41.7484378
park,w229775789_0,1,17,123.4647553,41.7483772
park,w229775789_0,1,18,123.4645319,41.7481937
park,w229775789_0,1,19,123.4612186,41.7481719
park,w229775789_0,1,20,123.4610839,41.7482304
park,w229775789_0,1,21,123.4609333,41.7483126
park,w229775789_0,1,22,123.4604053,41.7483301
park,w229775789_0,1,23,123.4602528,41.7482998
park,w229775789_0,1,24,123.4601735,41.7482270
park,w229775789_0,1,25,123.4588940,41.7482105
park,w229775789_0,1,26,123.4587797,41.7482476
park,w229775789_0,1,27,123.4587305,41.7482908
park,w229775789_0,1,28,123.4586769,41.7483407
park,w229775789_0,1,29,123.4585444,41.7483417
park,w229775789_0,1,30,123.4585067,41.7484396
park,w229775789_0,1,31,123.4575162,41.7484397
park,w229775789_0,1,32,123.4569561,41.7484363
park,w229775789_0,1,33,123.4568219,41.7483108
park,w229775789_0,1,34,123.4567447,41.7481670
park,w229775789_0,1,35,123.4543093,41.7481688
park,w229775789_0,1,36,123.4539148,41.7481402
park,w229775789_0,1,37,123.4532438,41.7480678
park,w229775789_0,1,38,123.4530122,41.7482115
park,w229775789_0,1,39,123.4529196,41.7481932
park,w229775789_0,1,40,123.4528799,41.7482944
park,w229775789_0,1,41,123.4523413,41.7481977
park,w229775789_0,1,42,123.4510946,41.7479374
park,w229775789_0,1,43,123.4509551,41.7475659
park,w229775789_0,1,44,123.4488950,41.7469202
park,w229775789_0,1,45,123.4470477,41.7461562
park,w229775789_0,1,46,123.4469380,41.7461735
park,w229775789_0,1,47,123.4467713,41.7462393
park,w229775789_0,1,48,123.4466535,41.7463224
park,w229775789_0,1,49,123.4457109,41.7458123
park,w229775789_0,1,50,123.4448633,41.7452279
park,w229775789_0,1,51,123.4428061,41.7438425
park,w229775789_0,1,52,123.4410994,41.7451627
park,w229775789_0,1,53,123.4421167,41.7456282
park,w229775789_0,1,54,123.4431467,41.7459884
park,w229775789_0,1,55,123.4439728,41.7463806
park,w229775789_0,1,56,123.4451101,41.7467809
park,w229775789_0,1,57,123.4456358,41.7473012
park,w229775789_0,1,58,123.4458478,41.7477171
park,w229775789_0,1,59,123.4462366,41.7476133
park,w229775789_0,1,60,123.4463975,41.7474613
park,w229775789_0,1,61,123.4471807,41.7476053
park,w229775789_0,1,62,123.4472880,41.7475413
park,w229775789_0,1,63,123.4477815,41.7478055
park,w229775789_0,1,64,123.4475977,41.7485648
park,w229775789_0,1,65,123.4498522,41.7490141
park,w229775789_0,1,66,123.4516654,41.7493743
park,w229775789_0,1,67,123.4523710,41.7494561
park,w229775789_0,1,68,123.4532861,41.7496606
park,w229775789_0,1,69,123.4534052,41.7497639
park,w229775789_0,1,70,123.4534975,41.7499001
park,w229775789_0,1,71,123.4537110,41.7499564
park,w229775789_0,1,72,123.4539038,41.7499249
park,w229775789_0,1,73,123.4539843,41.7497264
park,w229775789_0,1,74,123.4540285,41.7496286
park,w229775789_0,1,75,123.4544231,41.7494573
park,w229775789_0,1,76,123.4550097,41.7493820
park,w229775789_0,1,77,123.4556341,41.7493905
park,w229775789_0,1,78,123.4562161,41.7494831
park,w229775789_0,1,79,123.4562357,41.7495772
park,w229775789_0,1,80,123.4561311,41.7496352
park,w229775789_0,1,81,123.4559967,41.7496994
park,w229775789_0,1,82,123.4559477,41.7497813
park,w229775789_0,1,83,123.4560783,41.7498435
park,w229775789_0,1,84,123.4566845,41.7497368
park,w229775789_0,1,85,123.4572766,41.7495905
park,w229775789_0,1,86,123.4579203,41.7495744
park,w229775789_0,1,87,123.4586713,41.7495264
park,w229775789_0,1,88,123.4594116,41.7495584
park,w229775789_0,1,89,123.4603986,41.7495504
park,w229775789_0,1,90,123.4611497,41.7494464
park,w229775789_0,1,91,123.4619114,41.7494784
park,w229775789_0,1,92,123.4643576,41.7494224
park,w229775789_0,1,93,123.4651193,41.7493183
park,w229775789_0,1,94,123.4671793,41.7495104
park,w229775789_0,1,95,123.4692928,41.7495985
park,w229775789_0,1,96,123.4703335,41.7495985
park,w229775789_0,1,97,123.4704408,41.7496945
park,w229775789_0,1,98,123.4705159,41.7497505
park,w229775789_0,1,99,123.4706125,41.7497505
park,w229775789_0,1,100,123.4706983,41.7497345
park,w229775789_0,1,101,123.4708378,41.7496305
park,w229775789_0,1,102,123.4712133,41.7495985
park,w229775789_0,1,103,123.4734556,41.7496705
park,w229775789_0,1,104,123.4762022,41.7494144
park,w229775789_0,1,105,123.4768781,41.7494064
park,w229775789_0,1,106,123.4776184,41.7494944
park,w229775789_0,1,107,123.4784231,41.7496945
park,w229775789_0,1,108,123.4790024,41.7499266
park,w229775789_0,1,109,123.4793582,41.7501245
park,w229775789_0,1,110,123.4803308,41.7502811
park,w229775789_0,1,111,123.4827341,41.7506332
park,w229775789_0,1,112,123.4850040,41.7507156
park,w229775789_0,1,113,123.4889308,41.7515720
park,w229775789_0,1,114,123.4897676,41.7517241
park,w229775789_0,1,115,123.4904944,41.7517474
park,w229775789_0,1,116,123.4906234,41.7518369
park,w229775789_0,1,117,123.4907802,41.7518934
park,w229775789_0,1,118,123.4909717,41.7519193
park,w229775789_0,1,119,123.4912049,41.7519339
park,w229775789_0,1,120,123.4915379,41.7521243
park,w229775789_0,1,121,123.4918234,41.7521838
park,w229775789_0,1,122,123.4923491,41.7522318
park,w229775789_0,1,123,123.4933913,41.7523917
park,w229775789_0,1,124,123.4951198,41.7526868
park,w229775789_0,1,125,123.4966213,41.7529251
park,w229775789_0,1,126,123.4982042,41.7531870
park,w229775789_0,1,127,123.4985694,41.7532585
park,w229775789_0,1,128,123.4995256,41.7534685
park,w229775789_0,1,129,123.5000488,41.7536199
park,w229775789_0,1,130,123.5017736,41.7541929
park,w229775789_0,1,131,123.5032148,41.7547494
park,w229775789_0,1,132,123.5038434,41.7550347
park,w229775789_0,1,133,123.5050638,41.7556209
park,w229775789_0,1,134,123.5054041,41.7558668
park,w229775789_0,1,135,123.5054768,41.7558964
park,w229775789_0,1,136,123.5061022,41.7560889
park,w229775789_0,1,137,123.5063973,41.7561583
park,w229775789_0,1,138,123.5064337,41.7561638
park,w229775789_0,1,139,123.5064672,41.7561631
park,w229775789_0,1,140,123.5071643,41.7560851
park,w229775789_0,1,141,123.5072258,41.7560736
park,w229775789_0,1,142,123.5073006,41.7560528
park,w229775789_0,1,143,123.5074494,41.7560113
park,w229775789_0,1,144,123.5075456,41.7559697
park,w229775789_0,1,145,123.5076303,41.7559169
park,w229775789_0,1,146,123.5076784,41.7558818
park,w229775789_0,1,147,123.5077164,41.7558420
park,w229775789_0,1,148,123.5077309,41.7557644
park,w229775789_0,1,149,123.5078107,41.7556201
park,w229775789_0,1,150,123.5076895,41.7554409
park,w229775789_0,1,151,123.5076140,41.7553202
park,w229775789_0,1,152,123.5075495,41.7551628
park,w229775789_0,1,153,123.5075323,41.7550697
park,w229775789_0,1,154,123.5075464,41.7549766
park,w229775789_0,1,155,123.5076231,41.7548077
park,w229775789_0,1,156,123.5076437,41.7547752
park,w229775789_0,1,157,123.5065219,41.7544009
park,w235112538_0,1,0,123.4588512,41.7601567
park,w235112538_0,1,1,123.4598163,41.7601563
park,w235112538_0,1,2,123.4598760,41.7613524
park,w235112538_0,1,3,123.4598806,41.7614448
park,w235112538_0,1,4,123.4590872,41.7614612
park,w235112538_0,1,5,123.4588512,41.7601567
footway,w236077136_0,0,0,123.4571817,41.7412643
footway,w236077136_0,0,1,123.4571901,41.7430155
footway,w236077136_0,0,2,123.4571896,41.7430442
footway,w236077136_0,0,3,123.4571893,41.7430849
footway,w236077136_0,0,4,123.4571890,41.7431604
footway,w236077136_0,0,5,123.4572166,41.7448651
footway,w236077136_0,0,6,123.4572365,41.7465394
footway,w236077136_0,0,7,123.4572478,41.7482080
footway,w236077138_0,0,0,123.4654925,41.7484069
footway,w236077138_0,0,1,123.4625850,41.7484029
footway,w236077138_0,0,2,123.4579716,41.7483949
footway,w236077139_0,0,0,123.4575039,41.7488529
footway,w236077139_0,0,1,123.4575162,41.7484397
footway,w236077139_0,0,2,123.4575504,41.7482908
footway,w236077139_0,0,3,123.4575681,41.7482134
footway,w236077140_0,0,0,123.4577506,41.7412575
footway,w236077140_0,0,1,123.4577666,41.7430209
footway,w236077140_0,0,2,123.4577673,41.7430422
footway,w236077140_0,0,3,123.4577678,41.7430837
footway,w236077140_0,0,4,123.4577682,41.7431586
footway,w236077140_0,0,5,123.4577882,41.7448596
footway,w236077140_0,0,6,123.4578069,41.7465659
footway,w236077140_0,0,7,123.4578118,41.7482096
footway,w236077141_0,0,0,123.4492759,41.7473663
footway,w236077141_0,0,1,123.4492587,41.7474802
footway,w236077141_0,0,2,123.4492802,41.7475722
footway,w236077143_0,0,0,123.4428922,41.7439322
footway,w236077143_0,0,1,123.4457032,41.7457853
footway,w236077143_0,0,2,123.4463337,41.7461063
footway,w236077143_0,0,3,123.4476172,41.7467597
footway,w236077143_0,0,4,123.4492759,41.7473663
footway,w236077143_0,0,5,123.4514914,41.7479826
footway,w236077143_0,0,6,123.4529119,41.7482646
footway,w236077143_0,0,7,123.4543292,41.7484189
footway,w236077143_0,0,8,123.4571874,41.7483967
footway,w236077144_0,0,0,123.4487438,41.7473801
footway,w236077144_0,0,1,123.4490066,41.7474761
footway,w236077144_0,0,2,123.4492802,41.7475722
footway,w236077144_0,0,3,123.4497040,41.7476523
footway,w236077144_0,0,4,123.4499347,41.7477123
footway,w236077144_0,0,5,123.4502941,41.7478484
footway,w236077144_0,0,6,123.4507018,41.7479684
footway,w236077144_0,0,7,123.4511738,41.7480285
footway,w236077144_0,0,8,123.4515923,41.7482006
footway,w236077144_0,0,9,123.4519943,41.7484489
footway,w236077144_0,0,10,123.4520710,41.7484869
park,w236077937_0,1,0,123.4549316,41.7498834
park,w236077937_0,1,1,123.4549662,41.7499135
park,w236077937_0,1,2,123.4551339,41.7499101
park,w236077937_0,1,3,123.4553914,41.7498941
park,w236077937_0,1,4,123.4554933,41.7499021
park,w236077937_0,1,5,123.4556003,41.7498116
park,w236077937_0,1,6,123.4555523,41.7497660
park,w236077937_0,1,7,123.4553163,41.7497340
park,w236077937_0,1,8,123.4549730,41.7497300
park,w236077937_0,1,9,123.4549108,41.7497257
park,w236077937_0,1,10,123.4549083,41.7497804
park,w236077937_0,1,11,123.4549316,41.7498834
footway,w236077938_0,0,0,123.4487916,41.7557650
footway,w236077938_0,0,1,123.4487971,41.7559985
footway,w236077938_0,0,2,123.4490198,41.7559965
footway,w236077938_0,0,3,123.4490241,41.7561766
footway,w236077938_0,0,4,123.4492857,41.7561817
footway,w236077938_0,0,5,123.4495414,41.7561818
footway,w236077938_0,0,6,123.4495388,41.7559955
footway,w236077938_0,0,7,123.4497896,41.7559935
footway,w236077938_0,0,8,123.4497964,41.7557514
footway,w237105860_0,0,0,123.4403466,41.7514431
footway,w237105860_0,0,1,123.4403648,41.7514320
footway,w237105860_0,0,2,123.4408081,41.7517155
footway,w237105860_0,0,3,123.4419185,41.7524051
footway,w237105860_0,0,4,123.4421419,41.7527541
footway,w237105860_0,0,5,123.4422221,41.7528454
footway,w237105860_0,0,6,123.4423297,41.7529222
footway,w237105860_0,0,7,123.4425282,41.7529662
footway,w237105860_0,0,8,123.4426942,41.7529894
footway,w237105860_0,0,9,123.4429466,41.7530102
footway,w237105860_0,0,10,123.4431075,41.7530623
footway,w237105860_0,0,11,123.4432524,41.7531423
footway,w237105860_0,0,12,123.4433918,41.7532984
footway,w237105860_0,0,13,123.4434964,41.7534304
footway,w237105860_0,0,14,123.4435440,41.7534635
footway,w237105860_0,0,15,123.4438746,41.7536252
footway,w237105860_0,0,16,123.4441795,41.7537775
footway,w237105860_0,0,17,123.4444030,41.7538647
footway,w237105860_0,0,18,123.4447276,41.7539627
footway,w237105860_0,0,19,123.4452084,41.7540809
footway,w237105860_0,0,20,123.4453816,41.7542119
footway,w237105860_0,0,21,123.4456047,41.7543289
footway,w237105860_0,0,22,123.4457398,41.7544406
footway,w237105860_0,0,23,123.4460070,41.7546850
footway,w237105860_0,0,24,123.4461970,41.7548262
footway,w237105860_0,0,25,123.4463416,41.7548878
footway,w237105860_0,0,26,123.4465185,41.7549705
footway,w237105860_0,0,27,123.4466619,41.7550202
footway,w237105860_0,0,28,123.4468722,41.7550211
footway,w237105860_0,0,29,123.4471233,41.7549956
footway,w237105860_0,0,30,123.4473079,41.7549292
footway,w237105860_0,0,31,123.4475703,41.7548062
footway,w237105860_0,0,32,123.4477209,41.7547551
footway,w237105860_0,0,33,123.4478979,41.7546890
footway,w237105860_0,0,34,123.4483325,41.7546210
footway,w237105860_0,0,35,123.4485225,41.7545701
footway,w237105860_0,0,36,123.4486440,41.7545224
footway,w237105860_0,0,37,123.4489655,41.7545090
footway,w237105860_0,0,38,123.4492308,41.7544769
footway,w237105860_0,0,39,123.4493327,41.7544758
footway,w237105860_0,0,40,123.4495418,41.7544760
footway,w237105860_0,0,41,123.4497027,41.7544755
footway,w237105860_0,0,42,123.4497805,41.7544752
footway,w237105860_0,0,43,123.4498153,41.7544990
footway,w237105860_0,0,44,123.4499138,41.7545852
footway,w237105862_0,0,0,123.4391647,41.7502048
footway,w237105862_0,0,1,123.4391429,41.7503000
footway,w237105862_0,0,2,123.4391912,41.7505162
footway,w237105862_0,0,3,123.4394114,41.7506930
footway,w237105862_0,0,4,123.4397223,41.7508924
footway,w237105862_0,0,5,123.4397923,41.7509812
footway,w237105862_0,0,6,123.4398781,41.7510492
footway,w237105862_0,0,7,123.4400605,41.7510933
footway,w237105862_0,0,8,123.4402268,41.7510532
footway,w237105863_0,0,0,123.4436332,41.7529022
footway,w237105863_0,0,1,123.4435579,41.7529614
footway,w237105863_0,0,2,123.4434508,41.7529982
footway,w237105863_0,0,3,123.4432953,41.7530903
footway,w237105863_0,0,4,123.4432524,41.7531423
footway,w237105864_0,0,0,123.4424745,41.7523499
footway,w237105864_0,0,1,123.4423565,41.7523339
